label,value,time
ces-main,3054022041.60,2025-09-15T08:17:00+00:00
ces-main,3057698611.20,2025-09-15T08:17:30+00:00
ces-main,3062693683.20,2025-09-15T08:18:00+00:00
ces-main,3066955366.40,2025-09-15T08:18:30+00:00
ces-main,3072309452.80,2025-09-15T08:19:00+00:00
ces-main,3075781427.20,2025-09-15T08:19:30+00:00
ces-main,3078928588.80,2025-09-15T08:20:00+00:00
ces-main,3077674598.40,2025-09-15T08:20:30+00:00
ces-main,3075364249.60,2025-09-15T08:21:00+00:00
ces-main,3073621606.40,2025-09-15T08:21:30+00:00
ces-main,3072447488.00,2025-09-15T08:22:00+00:00
ces-main,3070575206.40,2025-09-15T08:22:30+00:00
ces-main,3068011929.60,2025-09-15T08:23:00+00:00
ces-main,3064505753.60,2025-09-15T08:23:30+00:00
ces-main,3059453952.00,2025-09-15T08:24:00+00:00
ces-main,3055465881.60,2025-09-15T08:24:30+00:00
ces-main,3052203008.00,2025-09-15T08:25:00+00:00
ces-main,3052644556.80,2025-09-15T08:25:30+00:00
ces-main,3057574912.00,2025-09-15T08:26:00+00:00
ces-main,3060195942.40,2025-09-15T08:26:30+00:00
ces-main,3064952422.40,2025-09-15T08:27:00+00:00
ces-main,3069190553.60,2025-09-15T08:27:30+00:00
ces-main,3073620582.40,2025-09-15T08:28:00+00:00
ces-main,3079408435.20,2025-09-15T08:28:30+00:00
ces-main,3085682278.40,2025-09-15T08:29:00+00:00
ces-main,3092350771.20,2025-09-15T08:29:30+00:00
ces-main,3100060467.20,2025-09-15T08:30:00+00:00
ces-main,3104912384.00,2025-09-15T08:30:30+00:00
ces-main,3105809817.60,2025-09-15T08:31:00+00:00
ces-main,3106468454.40,2025-09-15T08:31:30+00:00
ces-main,3108499456.00,2025-09-15T08:32:00+00:00
ces-main,3109817344.00,2025-09-15T08:32:30+00:00
ces-main,3110306611.20,2025-09-15T08:33:00+00:00
ces-main,3110716211.20,2025-09-15T08:33:30+00:00
ces-main,3110864486.40,2025-09-15T08:34:00+00:00
ces-main,3109467955.20,2025-09-15T08:34:30+00:00
ces-main,3105114521.60,2025-09-15T08:35:00+00:00
ces-main,3104239001.60,2025-09-15T08:35:30+00:00
ces-main,3103036620.80,2025-09-15T08:36:00+00:00
ces-main,3100204441.60,2025-09-15T08:36:30+00:00
ces-main,3096988672.00,2025-09-15T08:37:00+00:00
