label,value,time
ces-main,292914.81,2025-09-15T07:23:30+00:00
ces-main,309993.01,2025-09-15T07:24:00+00:00
ces-main,291048.65,2025-09-15T07:24:30+00:00
ces-main,308542.50,2025-09-15T07:25:00+00:00
ces-main,306294.43,2025-09-15T07:25:30+00:00
ces-main,309510.03,2025-09-15T07:26:00+00:00
ces-main,286928.93,2025-09-15T07:26:30+00:00
ces-main,304574.81,2025-09-15T07:27:00+00:00
ces-main,294299.21,2025-09-15T07:27:30+00:00
ces-main,311517.65,2025-09-15T07:28:00+00:00
ces-main,296184.02,2025-09-15T07:28:30+00:00
ces-main,333173.38,2025-09-15T07:29:00+00:00
ces-main,320433.56,2025-09-15T07:29:30+00:00
ces-main,329122.33,2025-09-15T07:30:00+00:00
ces-main,298083.79,2025-09-15T07:30:30+00:00
ces-main,306968.11,2025-09-15T07:31:00+00:00
ces-main,290646.97,2025-09-15T07:31:30+00:00
ces-main,312753.90,2025-09-15T07:32:00+00:00
ces-main,302024.93,2025-09-15T07:32:30+00:00
ces-main,305852.05,2025-09-15T07:33:00+00:00
ces-main,302394.13,2025-09-15T07:33:30+00:00
ces-main,347147.28,2025-09-15T07:34:00+00:00
ces-main,370717.98,2025-09-15T07:34:30+00:00
ces-main,396998.11,2025-09-15T07:35:00+00:00
ces-main,335474.32,2025-09-15T07:35:30+00:00
ces-main,306680.87,2025-09-15T07:36:00+00:00
ces-main,284294.75,2025-09-15T07:36:30+00:00
ces-main,304848.77,2025-09-15T07:37:00+00:00
ces-main,284862.44,2025-09-15T07:37:30+00:00
ces-main,301673.56,2025-09-15T07:38:00+00:00
ces-main,309921.94,2025-09-15T07:38:30+00:00
ces-main,343869.06,2025-09-15T07:39:00+00:00
ces-main,333274.32,2025-09-15T07:39:30+00:00
ces-main,356470.34,2025-09-15T07:40:00+00:00
ces-main,305988.33,2025-09-15T07:40:30+00:00
ces-main,320766.45,2025-09-15T07:41:00+00:00
ces-main,300081.66,2025-09-15T07:41:30+00:00
ces-main,315870.63,2025-09-15T07:42:00+00:00
ces-main,299590.94,2025-09-15T07:42:30+00:00
ces-main,303695.99,2025-09-15T07:43:00+00:00
ces-main,307322.29,2025-09-15T07:43:30+00:00
ces-main,323284.83,2025-09-15T07:44:00+00:00
ces-main,308854.72,2025-09-15T07:44:30+00:00
ces-main,331894.32,2025-09-15T07:45:00+00:00
ces-main,305510.44,2025-09-15T07:45:30+00:00
ces-main,318096.38,2025-09-15T07:46:00+00:00
ces-main,296609.06,2025-09-15T07:46:30+00:00
ces-main,330525.05,2025-09-15T07:47:00+00:00
ces-main,293611.72,2025-09-15T07:47:30+00:00
ces-main,303315.74,2025-09-15T07:48:00+00:00
ces-main,312619.28,2025-09-15T07:48:30+00:00
ces-main,332958.48,2025-09-15T07:49:00+00:00
ces-main,309577.20,2025-09-15T07:49:30+00:00
ces-main,327761.87,2025-09-15T07:50:00+00:00
ces-main,299017.61,2025-09-15T07:50:30+00:00
ces-main,305161.57,2025-09-15T07:51:00+00:00
ces-main,295679.46,2025-09-15T07:51:30+00:00
ces-main,312334.68,2025-09-15T07:52:00+00:00
ces-main,287325.23,2025-09-15T07:52:30+00:00
ces-main,302341.72,2025-09-15T07:53:00+00:00
ces-main,299193.58,2025-09-15T07:53:30+00:00
ces-main,316845.64,2025-09-15T07:54:00+00:00
ces-main,298442.70,2025-09-15T07:54:30+00:00
ces-main,332754.05,2025-09-15T07:55:00+00:00
ces-main,295836.36,2025-09-15T07:55:30+00:00
ces-main,312320.19,2025-09-15T07:56:00+00:00
ces-main,284905.59,2025-09-15T07:56:30+00:00
ces-main,295622.34,2025-09-15T07:57:00+00:00
ces-main,291447.60,2025-09-15T07:57:30+00:00
ces-main,308920.61,2025-09-15T07:58:00+00:00
ces-main,297700.54,2025-09-15T07:58:30+00:00
ces-main,327484.79,2025-09-15T07:59:00+00:00
ces-main,313439.34,2025-09-15T07:59:30+00:00
ces-main,316260.86,2025-09-15T08:00:00+00:00
ces-main,287321.71,2025-09-15T08:00:30+00:00
ces-main,530120.42,2025-09-15T08:01:00+00:00
ces-main,588640.76,2025-09-15T08:01:30+00:00
ces-main,544976.96,2025-09-15T08:02:00+00:00
ces-main,557451.84,2025-09-15T08:02:30+00:00
ces-main,306474.57,2025-09-15T08:03:00+00:00
ces-main,311594.52,2025-09-15T08:03:30+00:00
ces-main,331371.22,2025-09-15T08:04:00+00:00
ces-main,307886.04,2025-09-15T08:04:30+00:00
ces-main,322043.21,2025-09-15T08:05:00+00:00
ces-main,282503.98,2025-09-15T08:05:30+00:00
ces-main,303911.81,2025-09-15T08:06:00+00:00
ces-main,299666.51,2025-09-15T08:06:30+00:00
ces-main,298680.92,2025-09-15T08:07:00+00:00
ces-main,300260.94,2025-09-15T08:07:30+00:00
ces-main,309709.04,2025-09-15T08:08:00+00:00
ces-main,320184.49,2025-09-15T08:08:30+00:00
ces-main,332062.56,2025-09-15T08:09:00+00:00
ces-main,322463.55,2025-09-15T08:09:30+00:00
ces-main,338049.39,2025-09-15T08:10:00+00:00
ces-main,324812.52,2025-09-15T08:10:30+00:00
ces-main,313549.11,2025-09-15T08:11:00+00:00
ces-main,306410.04,2025-09-15T08:11:30+00:00
ces-main,307885.39,2025-09-15T08:12:00+00:00
ces-main,282687.33,2025-09-15T08:12:30+00:00
ces-main,304752.32,2025-09-15T08:13:00+00:00
ces-main,311658.09,2025-09-15T08:13:30+00:00
ces-main,321290.50,2025-09-15T08:14:00+00:00
ces-main,310357.73,2025-09-15T08:14:30+00:00
ces-main,325788.82,2025-09-15T08:15:00+00:00
ces-main,297879.83,2025-09-15T08:15:30+00:00
ces-main,305716.07,2025-09-15T08:16:00+00:00
ces-main,293668.94,2025-09-15T08:16:30+00:00
ces-main,322417.47,2025-09-15T08:17:00+00:00
ces-main,286309.00,2025-09-15T08:17:30+00:00
ces-main,292898.64,2025-09-15T08:18:00+00:00
ces-main,282200.15,2025-09-15T08:18:30+00:00
ces-main,332992.19,2025-09-15T08:19:00+00:00
ces-main,325696.96,2025-09-15T08:19:30+00:00
ces-main,345135.07,2025-09-15T08:20:00+00:00
ces-main,299775.53,2025-09-15T08:20:30+00:00
ces-main,304100.54,2025-09-15T08:21:00+00:00
ces-main,280975.05,2025-09-15T08:21:30+00:00
ces-main,303950.65,2025-09-15T08:22:00+00:00
ces-main,297697.09,2025-09-15T08:22:30+00:00
ces-main,311343.27,2025-09-15T08:23:00+00:00
ces-main,310965.65,2025-09-15T08:23:30+00:00
ces-main,333092.14,2025-09-15T08:24:00+00:00
ces-main,337681.59,2025-09-15T08:24:30+00:00
ces-main,342979.08,2025-09-15T08:25:00+00:00
ces-main,307183.34,2025-09-15T08:25:30+00:00
ces-main,329485.15,2025-09-15T08:26:00+00:00
ces-main,304133.35,2025-09-15T08:26:30+00:00
ces-main,338089.50,2025-09-15T08:27:00+00:00
ces-main,310772.72,2025-09-15T08:27:30+00:00
ces-main,343576.96,2025-09-15T08:28:00+00:00
ces-main,350349.74,2025-09-15T08:28:30+00:00
ces-main,379204.17,2025-09-15T08:29:00+00:00
ces-main,315161.00,2025-09-15T08:29:30+00:00
ces-main,340149.43,2025-09-15T08:30:00+00:00
ces-main,310394.80,2025-09-15T08:30:30+00:00
ces-main,324904.07,2025-09-15T08:31:00+00:00
ces-main,318028.48,2025-09-15T08:31:30+00:00
ces-main,322732.30,2025-09-15T08:32:00+00:00
ces-main,293047.19,2025-09-15T08:32:30+00:00
ces-main,310552.43,2025-09-15T08:33:00+00:00
ces-main,305885.75,2025-09-15T08:33:30+00:00
ces-main,338540.17,2025-09-15T08:34:00+00:00
ces-main,322307.84,2025-09-15T08:34:30+00:00
ces-main,350379.17,2025-09-15T08:35:00+00:00
ces-main,308559.76,2025-09-15T08:35:30+00:00
ces-main,310822.74,2025-09-15T08:36:00+00:00
ces-main,303039.25,2025-09-15T08:36:30+00:00
ces-main,322012.08,2025-09-15T08:37:00+00:00
ces-main,305319.92,2025-09-15T08:37:30+00:00
ces-main,328634.89,2025-09-15T08:38:00+00:00
ces-main,309932.36,2025-09-15T08:38:30+00:00
ces-main,331783.65,2025-09-15T08:39:00+00:00
ces-main,310400.28,2025-09-15T08:39:30+00:00
ces-main,323196.57,2025-09-15T08:40:00+00:00
ces-main,300805.14,2025-09-15T08:40:30+00:00
ces-main,309979.33,2025-09-15T08:41:00+00:00
ces-main,293625.02,2025-09-15T08:41:30+00:00
ces-main,312083.61,2025-09-15T08:42:00+00:00
ces-main,298862.98,2025-09-15T08:42:30+00:00
ces-main,313141.06,2025-09-15T08:43:00+00:00
ces-main,294657.58,2025-09-15T08:43:30+00:00
ces-main,317521.29,2025-09-15T08:44:00+00:00
ces-main,309046.80,2025-09-15T08:44:30+00:00
ces-main,319847.33,2025-09-15T08:45:00+00:00
ces-main,289582.69,2025-09-15T08:45:30+00:00
ces-main,319275.72,2025-09-15T08:46:00+00:00
ces-main,294366.34,2025-09-15T08:46:30+00:00
ces-main,307953.97,2025-09-15T08:47:00+00:00
ces-main,289967.53,2025-09-15T08:47:30+00:00
ces-main,310489.53,2025-09-15T08:48:00+00:00
ces-main,319199.67,2025-09-15T08:48:30+00:00
ces-main,340596.73,2025-09-15T08:49:00+00:00
ces-main,326679.17,2025-09-15T08:49:30+00:00
ces-main,327389.30,2025-09-15T08:50:00+00:00
ces-main,295679.33,2025-09-15T08:50:30+00:00
ces-main,294866.10,2025-09-15T08:51:00+00:00
ces-main,291276.06,2025-09-15T08:51:30+00:00
ces-main,310627.25,2025-09-15T08:52:00+00:00
ces-main,286324.47,2025-09-15T08:52:30+00:00
ces-main,315602.30,2025-09-15T08:53:00+00:00
ces-main,302471.29,2025-09-15T08:53:30+00:00
ces-main,355622.06,2025-09-15T08:54:00+00:00
ces-main,318567.37,2025-09-15T08:54:30+00:00
ces-main,335664.51,2025-09-15T08:55:00+00:00
ces-main,287044.17,2025-09-15T08:55:30+00:00
ces-main,308432.91,2025-09-15T08:56:00+00:00
