label,value,time
ces-main,167863.15,2025-09-15T08:13:00+00:00
ces-main,168815.12,2025-09-15T08:13:30+00:00
ces-main,153797.68,2025-09-15T08:14:00+00:00
ces-main,175393.63,2025-09-15T08:14:30+00:00
ces-main,172956.45,2025-09-15T08:15:00+00:00
ces-main,177866.22,2025-09-15T08:15:30+00:00
ces-main,151511.63,2025-09-15T08:16:00+00:00
ces-main,169834.89,2025-09-15T08:16:30+00:00
ces-main,187264.36,2025-09-15T08:17:00+00:00
ces-main,176777.04,2025-09-15T08:17:30+00:00
ces-main,163212.57,2025-09-15T08:18:00+00:00
ces-main,155179.49,2025-09-15T08:18:30+00:00
ces-main,156489.08,2025-09-15T08:19:00+00:00
ces-main,168820.94,2025-09-15T08:19:30+00:00
ces-main,172087.72,2025-09-15T08:20:00+00:00
ces-main,171082.74,2025-09-15T08:20:30+00:00
ces-main,175666.56,2025-09-15T08:21:00+00:00
ces-main,170214.04,2025-09-15T08:21:30+00:00
ces-main,169106.34,2025-09-15T08:22:00+00:00
ces-main,168665.28,2025-09-15T08:22:30+00:00
ces-main,168527.39,2025-09-15T08:23:00+00:00
ces-main,160983.80,2025-09-15T08:23:30+00:00
ces-main,169465.21,2025-09-15T08:24:00+00:00
ces-main,180420.20,2025-09-15T08:24:30+00:00
ces-main,180225.79,2025-09-15T08:25:00+00:00
ces-main,167641.35,2025-09-15T08:25:30+00:00
ces-main,180947.52,2025-09-15T08:26:00+00:00
ces-main,173683.50,2025-09-15T08:26:30+00:00
ces-main,173048.38,2025-09-15T08:27:00+00:00
ces-main,216623.26,2025-09-15T08:27:30+00:00
ces-main,238353.52,2025-09-15T08:28:00+00:00
ces-main,256583.88,2025-09-15T08:28:30+00:00
ces-main,262169.15,2025-09-15T08:29:00+00:00
ces-main,165053.34,2025-09-15T08:29:30+00:00
ces-main,164748.78,2025-09-15T08:30:00+00:00
ces-main,162584.35,2025-09-15T08:30:30+00:00
ces-main,172615.42,2025-09-15T08:31:00+00:00
ces-main,175152.85,2025-09-15T08:31:30+00:00
ces-main,170594.22,2025-09-15T08:32:00+00:00
ces-main,157127.27,2025-09-15T08:32:30+00:00
ces-main,159215.94,2025-09-15T08:33:00+00:00
ces-main,171139.17,2025-09-15T08:33:30+00:00
ces-main,158589.89,2025-09-15T08:34:00+00:00
ces-main,158488.52,2025-09-15T08:34:30+00:00
ces-main,180405.03,2025-09-15T08:35:00+00:00
ces-main,178147.89,2025-09-15T08:35:30+00:00
ces-main,180984.56,2025-09-15T08:36:00+00:00
ces-main,187228.55,2025-09-15T08:36:30+00:00
ces-main,182155.63,2025-09-15T08:37:00+00:00
ces-main,167606.39,2025-09-15T08:37:30+00:00
ces-main,162519.48,2025-09-15T08:38:00+00:00
ces-main,172810.53,2025-09-15T08:38:30+00:00
ces-main,181104.13,2025-09-15T08:39:00+00:00
ces-main,174905.58,2025-09-15T08:39:30+00:00
ces-main,178612.77,2025-09-15T08:40:00+00:00
ces-main,175736.30,2025-09-15T08:40:30+00:00
ces-main,172677.31,2025-09-15T08:41:00+00:00
ces-main,164948.70,2025-09-15T08:41:30+00:00
ces-main,165345.05,2025-09-15T08:42:00+00:00
ces-main,164113.69,2025-09-15T08:42:30+00:00
ces-main,166539.42,2025-09-15T08:43:00+00:00
ces-main,168882.01,2025-09-15T08:43:30+00:00
ces-main,163016.77,2025-09-15T08:44:00+00:00
ces-main,162400.97,2025-09-15T08:44:30+00:00
ces-main,176428.89,2025-09-15T08:45:00+00:00
ces-main,169443.44,2025-09-15T08:45:30+00:00
ces-main,173892.44,2025-09-15T08:46:00+00:00
ces-main,163019.56,2025-09-15T08:46:30+00:00
ces-main,162899.60,2025-09-15T08:47:00+00:00
ces-main,166033.97,2025-09-15T08:47:30+00:00
ces-main,154336.09,2025-09-15T08:48:00+00:00
ces-main,191177.47,2025-09-15T08:48:30+00:00
ces-main,182839.63,2025-09-15T08:49:00+00:00
ces-main,180472.11,2025-09-15T08:49:30+00:00
ces-main,171950.79,2025-09-15T08:50:00+00:00
ces-main,166292.19,2025-09-15T08:50:30+00:00
ces-main,171117.61,2025-09-15T08:51:00+00:00
ces-main,185125.45,2025-09-15T08:51:30+00:00
ces-main,181533.75,2025-09-15T08:52:00+00:00
ces-main,163338.94,2025-09-15T08:52:30+00:00
ces-main,183273.66,2025-09-15T08:53:00+00:00
ces-main,183428.77,2025-09-15T08:53:30+00:00
ces-main,191932.27,2025-09-15T08:54:00+00:00
ces-main,179312.04,2025-09-15T08:54:30+00:00
ces-main,168621.43,2025-09-15T08:55:00+00:00
ces-main,162240.96,2025-09-15T08:55:30+00:00
ces-main,164430.48,2025-09-15T08:56:00+00:00
ces-main,167791.69,2025-09-15T08:56:30+00:00
ces-main,180099.85,2025-09-15T08:57:00+00:00
ces-main,185482.16,2025-09-15T08:57:30+00:00
ces-main,183262.12,2025-09-15T08:58:00+00:00
ces-main,170904.64,2025-09-15T08:58:30+00:00
ces-main,180088.40,2025-09-15T08:59:00+00:00
ces-main,187438.73,2025-09-15T08:59:30+00:00
ces-main,179438.22,2025-09-15T09:00:00+00:00
ces-main,185586.09,2025-09-15T09:00:30+00:00
ces-main,420316.13,2025-09-15T09:01:00+00:00
ces-main,490005.98,2025-09-15T09:01:30+00:00
ces-main,685275.10,2025-09-15T09:02:00+00:00
ces-main,503809.52,2025-09-15T09:02:30+00:00
ces-main,428904.41,2025-09-15T09:03:00+00:00
ces-main,173853.21,2025-09-15T09:03:30+00:00
ces-main,159223.94,2025-09-15T09:04:00+00:00
ces-main,168213.04,2025-09-15T09:04:30+00:00
ces-main,174162.74,2025-09-15T09:05:00+00:00
ces-main,175262.54,2025-09-15T09:05:30+00:00
ces-main,177040.74,2025-09-15T09:06:00+00:00
ces-main,193186.14,2025-09-15T09:06:30+00:00
ces-main,194885.38,2025-09-15T09:07:00+00:00
ces-main,171223.79,2025-09-15T09:07:30+00:00
ces-main,183579.80,2025-09-15T09:08:00+00:00
